"booti","stat","value"
"436","sigb",2.21487744958294
"436","pubpar1",NA
"436","pubpar2",0.665687091211763
"436","loglike",-1.81431316372289
"437","pif",0.463166570523817
"437","pia",0.872937387314696
"437","mua",1.93190431349242
"437","siga",2.6270321813738
"437","mub",4.62169907831746
"437","sigb",5.23129726102507
"437","pubpar1",NA
"437","pubpar2",0.600582841399433
"437","loglike",-1.80295171867484
"438","pif",0.444786194485356
"438","pia",0.967801320071173
"438","mua",0.5
"438","siga",2.87265916983751
"438","mub",10
"438","sigb",2.95747431291943
"438","pubpar1",NA
"438","pubpar2",0.666666666666667
"438","loglike",-1.81186029695654
"439","pif",0.545996720332195
"439","pia",0.119235053118965
"439","mua",3.10259622019637
"439","siga",7.24681161530741
"439","mub",1.69594945671206
"439","sigb",2.286334767835
"439","pubpar1",NA
"439","pubpar2",0.588258962613084
"439","loglike",-1.7807044091801
"440","pif",0.428835704433209
"440","pia",0.192173902877568
"440","mua",0.824416792387466
"440","siga",5.59499931403995
"440","mub",1.27904755863106
"440","sigb",2.2109235214481
"440","pubpar1",NA
"440","pubpar2",0.666666666666667
"440","loglike",-1.81350878701059
"441","pif",0.001
"441","pia",0.968573325439432
"441","mua",0.621855924918007
"441","siga",2.70283313942259
"441","mub",9.86537185482334
"441","sigb",2.93915752164377
"441","pubpar1",NA
"441","pubpar2",0.666666666666667
"441","loglike",-1.81439486773989
"442","pif",0.001
"442","pia",0.133606278531756
"442","mua",3.78295725635861
"442","siga",4.80664386942489
"442","mub",1
"442","sigb",2.23111238912171
"442","pubpar1",NA
"442","pubpar2",0.666666666666667
"442","loglike",-1.81426233338122
"443","pif",0.36079392757897
"443","pia",0.126206546513859
"443","mua",4
"443","siga",5.09029878477414
"443","mub",1
"443","sigb",2.42479856091762
"443","pubpar1",NA
"443","pubpar2",0.655821800385992
"443","loglike",-1.81314619216363
"444","pif",0.0501348741645387
"444","pia",0.885390160108556
"444","mua",0.639804691008407
"444","siga",2.62746057273543
"444","mub",2.15111537604414
"444","sigb",5.78000050648599
"444","pubpar1",NA
"444","pubpar2",0.665818195691778
"444","loglike",-1.79417854571197
"445","pif",0.396049466348651
"445","pia",0.133399943019547
"445","mua",4
"445","siga",4.99995616763759
"445","mub",1
"445","sigb",2.438691164464
"445","pubpar1",NA
"445","pubpar2",0.666666666666667
"445","loglike",-1.81292298798772
"446","pif",0.322229612413211
"446","pia",0.13133129521257
"446","mua",3.90252056420848
"446","siga",4.85787172777153
"446","mub",1
"446","sigb",2.40170739070318
"446","pubpar1",NA
"446","pubpar2",0.666666666666667
"446","loglike",-1.81292952905312
"447","pif",0.408741468693209
"447","pia",0.891325956669773
"447","mua",1.20037013510584
"447","siga",2.38931707851223
"447","mub",4.5474037777102
"447","sigb",4.91020854638875
"447","pubpar1",NA
"447","pubpar2",0.666666666666667
"447","loglike",-1.81287742409202
"448","pif",0.387625957336788
"448","pia",0.878338932510378
"448","mua",1.14461036540864
"448","siga",2.39506919486777
"448","mub",4.37672208123331
"448","sigb",4.90640481992995
"448","pubpar1",NA
"448","pubpar2",0.666666666666667
"448","loglike",-1.81283958339532
"449","pif",0.413893487491258
"449","pia",0.967950374827491
"449","mua",1.03920141426077
"449","siga",2.76121892117296
"449","mub",9.85548129289932
"449","sigb",3.4477134903616
"449","pubpar1",NA
"449","pubpar2",0.666666666666667
"449","loglike",-1.81256091707885
"450","pif",0.131160164516366
"450","pia",0.837511875035795
"450","mua",0.5
"450","siga",2.40001539174044
"450","mub",1
"450","sigb",5.8426956562072
"450","pubpar1",NA
"450","pubpar2",0.666666666666667
"450","loglike",-1.81377337322802
"451","pif",0.404080067940474
"451","pia",0.139352966486059
"451","mua",3.94224524623099
"451","siga",4.92438507689929
"451","mub",1.21296740985664
"451","sigb",2.285876662919
"451","pubpar1",NA
"451","pubpar2",0.666666666666667
"451","loglike",-1.81304003563704
"452","pif",0.32738676265793
"452","pia",0.844547250106952
"452","mua",1.18899182425799
"452","siga",2.26606659412094
"452","mub",1.88448177148763
"452","sigb",5.61609345231076
"452","pubpar1",NA
"452","pubpar2",0.666666666666667
"452","loglike",-1.81321395619177
"453","pif",0.36596996460087
"453","pia",0.830208280876394
"453","mua",0.714008106501201
"453","siga",2.44763345297963
"453","mub",1.73926891433879
"453","sigb",5.55911837467387
"453","pubpar1",NA
"453","pubpar2",0.666321439783757
"453","loglike",-1.81317407839433
"454","pif",0.432532437746606
"454","pia",0.99
"454","mua",0.564513539418766
"454","siga",3.13535841515262
"454","mub",6.93427032139757
"454","sigb",5.60778420460004
"454","pubpar1",NA
"454","pubpar2",0.592110740129815
"454","loglike",-1.80334444890102
"455","pif",0.330196393939261
"455","pia",0.844539569122281
"455","mua",0.5
"455","siga",2.50402976310873
"455","mub",1.6937253080395
"455","sigb",5.70904447100467
"455","pubpar1",NA
"455","pubpar2",0.6632274103227
"455","loglike",-1.8131715328083
"456","pif",0.285369060833409
"456","pia",0.14344639857757
"456","mua",2.67153136027591
"456","siga",5.41190107810788
"456","mub",1.03469019471589
"456","sigb",2.36253818255836
"456","pubpar1",NA
"456","pubpar2",0.666666666666667
"456","loglike",-1.81318921802016
"457","pif",0.336612178174582
"457","pia",0.146739219135973
"457","mua",2.41322606981393
"457","siga",5.47875381000586
"457","mub",1
"457","sigb",2.33909742584742
"457","pubpar1",NA
"457","pubpar2",0.666666666666667
"457","loglike",-1.81319595798623
"458","pif",0.309392138368501
"458","pia",0.83733916085729
"458","mua",0.577178138955379
"458","siga",2.4707961287319
"458","mub",1.16536829668484
"458","sigb",5.81450411797475
"458","pubpar1",NA
"458","pubpar2",0.666666666666667
"458","loglike",-1.81318607652753
"459","pif",0.348703666941204
"459","pia",0.840278604000802
"459","mua",0.52890423990381
"459","siga",2.51678700910956
"459","mub",1.46841331369594
"459","sigb",5.68905968246626
"459","pubpar1",NA
"459","pubpar2",0.665069903939186
"459","loglike",-1.81313999815248
"460","pif",0.413967986651914
"460","pia",0.943536713907085
"460","mua",0.838653043915147
"460","siga",2.93068139037312
"460","mub",5.95996103584696
"460","sigb",6.18252286031596
"460","pubpar1",NA
"460","pubpar2",0.620189932513942
"460","loglike",-1.78478822673241
"461","pif",0.382335989225889
"461","pia",0.871330974546364
"461","mua",0.917146881886696
"461","siga",2.49960638232436
"461","mub",3.52758708148568
"461","sigb",5.15163455074943
"461","pubpar1",NA
"461","pubpar2",0.666666666666667
"461","loglike",-1.81294805346037
"462","pif",0.368341877771675
"462","pia",0.184989032132243
"462","mua",0.5
"462","siga",5.608904664653
"462","mub",1.23791675450641
"462","sigb",2.18486652135121
"462","pubpar1",NA
"462","pubpar2",0.666666666666667
"462","loglike",-1.81341084804077
"463","pif",0.105571904862153
"463","pia",0.871812548861386
"463","mua",0.535144966703101
"463","siga",2.35654927014579
"463","mub",3.56246952677051
"463","sigb",5.0258617894267
"463","pubpar1",NA
"463","pubpar2",0.665367331659116
"463","loglike",-1.78686950798529
"464","pif",0.308722353853121
"464","pia",0.849661188560767
"464","mua",0.726485877190162
"464","siga",2.44243536294394
"464","mub",1.08856405400401
"464","sigb",5.84809347577935
"464","pubpar1",NA
"464","pubpar2",0.666659013675433
"464","loglike",-1.81315693175281
"465","pif",0.521825698387474
"465","pia",0.809267324359167
"465","mua",1.95606892080763
"465","siga",1.69082902353302
"465","mub",3.86241615097128
"465","sigb",4.34951006424988
"465","pubpar1",NA
"465","pubpar2",0.629257360537505
"465","loglike",-1.77536279266191
"466","pif",0.703151790382452
"466","pia",0.181614346848551
"466","mua",1.24160791112586
"466","siga",4.80480546721399
"466","mub",1.81945111938284
"466","sigb",2.37948150329004
"466","pubpar1",NA
"466","pubpar2",0.472851988485477
"466","loglike",-1.7817188769107
"467","pif",0.001
"467","pia",0.121803129164842
"467","mua",4
"467","siga",4.96056956677264
"467","mub",1
"467","sigb",2.28316451011332
"467","pubpar1",NA
"467","pubpar2",0.666666666666667
"467","loglike",-1.81423682096793
"468","pif",0.433005405762076
"468","pia",0.947404939239383
"468","mua",0.85696116641143
"468","siga",2.70902824017125
"468","mub",7.53421427114067
"468","sigb",3.82289899393533
"468","pubpar1",NA
"468","pubpar2",0.666666666666667
"468","loglike",-1.81272602864383
"469","pif",0.001
"469","pia",0.841238318028683
"469","mua",0.5
"469","siga",2.25323689342397
"469","mub",1
"469","sigb",5.75773625437228
"469","pubpar1",NA
"469","pubpar2",0.666666666666667
"469","loglike",-1.7867325105291
"470","pif",0.307407309890137
"470","pia",0.170303577080169
"470","mua",0.5
"470","siga",5.74877014841355
"470","mub",1
"470","sigb",2.31337017512837
"470","pubpar1",NA
"470","pubpar2",0.664115759700419
"470","loglike",-1.81333629745382
"471","pif",0.3481860474033
"471","pia",0.125472814502146
"471","mua",4
"471","siga",5.02106060678129
"471","mub",1
"471","sigb",2.45522062218591
"471","pubpar1",NA
"471","pubpar2",0.666666666666667
"471","loglike",-1.81288538462471
"472","pif",0.668700056277907
"472","pia",0.935536190733316
"472","mua",2.10509049787961
"472","siga",1.98625351258594
"472","mub",9.9098293938519
"472","sigb",6.531636840338
"472","pubpar1",NA
"472","pubpar2",0.651658303129261
"472","loglike",-1.81491142523432
"473","pif",0.249764974264281
"473","pia",0.157497135567781
"473","mua",1.73215945732541
"473","siga",5.60308102417988
"473","mub",1
"473","sigb",2.2904062654221
"473","pubpar1",NA
"473","pubpar2",0.666666666666665
"473","loglike",-1.81337544475183
"474","pif",0.199117322613061
"474","pia",0.176107202391055
"474","mua",3.04159105882265
"474","siga",5.03329868865826
"474","mub",1.29291548495357
"474","sigb",1.81655123339643
"474","pubpar1",NA
"474","pubpar2",0.646003721141733
"474","loglike",-1.78263083112775
"475","pif",0.338022054700836
"475","pia",0.872650476121949
"475","mua",0.5
"475","siga",2.57856655741632
"475","mub",3.07990252529445
"475","sigb",5.50525048340334
"475","pubpar1",NA
"475","pubpar2",0.666666666666667
"475","loglike",-1.81302711690947
"476","pif",0.305312039276168
"476","pia",0.836278133316642
"476","mua",1.34405329126585
"476","siga",2.1172303766319
"476","mub",2.11889562255898
"476","sigb",5.40616288816608
"476","pubpar1",NA
"476","pubpar2",0.666666666666667
"476","loglike",-1.81359313457567
"477","pif",0.439365942373184
"477","pia",0.967645908721908
"477","mua",0.5
"477","siga",2.8616020690411
"477","mub",10
"477","sigb",3.04752296717499
"477","pubpar1",NA
"477","pubpar2",0.666666666666667
"477","loglike",-1.811888229997
"478","pif",0.193719582832942
"478","pia",0.86490834642913
"478","mua",0.691661951922426
"478","siga",2.46507975263863
"478","mub",4.46924399919048
"478","sigb",6.65877640728196
"478","pubpar1",NA
"478","pubpar2",0.632560462704548
"478","loglike",-1.79497814207828
"479","pif",0.315859831399028
"479","pia",0.133984359417759
"479","mua",3.19574543896848
"479","siga",5.706950794352
"479","mub",1.08064227270409
"479","sigb",2.34979392809044
"479","pubpar1",NA
"479","pubpar2",0.63621181229937
"479","loglike",-1.7868665959241
"480","pif",0.406992622875835
"480","pia",0.937651767743073
"480","mua",1.27746359524294
"480","siga",2.43399768652693
"480","mub",6.89443275492397
"480","sigb",4.08773043066031
"480","pubpar1",NA
"480","pubpar2",0.666666666666667
"480","loglike",-1.8127624019657
"481","pif",0.335208887363841
"481","pia",0.169174805757932
"481","mua",0.5
"481","siga",5.68152872857771
"481","mub",1.01973796562798
"481","sigb",2.3160343681768
"481","pubpar1",NA
"481","pubpar2",0.666666666666667
"481","loglike",-1.81327401151641
"482","pif",0.508084787487855
"482","pia",0.965749534794653
"482","mua",0.631496870773308
"482","siga",2.84342884343562
"482","mub",10
"482","sigb",3.12743239026528
"482","pubpar1",NA
"482","pubpar2",0.651628276124447
"482","loglike",-1.81238051945951
"483","pif",0.323474606551704
"483","pia",0.840136921004249
"483","mua",0.58782507085784
"483","siga",2.51083300788495
"483","mub",1.11106351748292
"483","sigb",5.63124069204885
"483","pubpar1",NA
"483","pubpar2",0.6638474638997
"483","loglike",-1.81337081927815
"484","pif",0.152324870641963
"484","pia",0.94969270506866
"484","mua",0.5
"484","siga",3.10440756537907
"484","mub",5.89060787394569
"484","sigb",5.86395608698262
"484","pubpar1",NA
"484","pubpar2",0.666666666666667
"484","loglike",-1.79649448515634
"485","pif",0.306787504177488
"485","pia",0.0227652919145294
"485","mua",0.780802120793869
"485","siga",9.09139000628346
"485","mub",1.0962219111946
"485","sigb",2.95088160718521
"485","pubpar1",NA
"485","pubpar2",0.634136000094263
"485","loglike",-1.79888214048699
"486","pif",0.669562307132345
"486","pia",0.895033180521298
"486","mua",2.47984096055867
"486","siga",2.27871980943632
"486","mub",5.29549945627011
"486","sigb",7.77637358220603
"486","pubpar1",NA
"486","pubpar2",0.640090684010332
"486","loglike",-1.78789939717227
"487","pif",0.306257510025877
"487","pia",0.0272902100414575
"487","mua",4
"487","siga",8.39028273354349
"487","mub",1
"487","sigb",2.45925762114566
"487","pubpar1",NA
"487","pubpar2",0.666666666666667
"487","loglike",-1.81220935475855
"488","pif",0.0970876398233688
"488","pia",0.128691774513236
"488","mua",3.54316361437753
"488","siga",5.27723010099556
"488","mub",1
"488","sigb",2.46947978870785
"488","pubpar1",NA
"488","pubpar2",0.666593838606579
"488","loglike",-1.79295935284476
"489","pif",0.436930263027782
"489","pia",0.113570267606605
"489","mua",4
"489","siga",5.33270256164711
"489","mub",1.05329064868196
"489","sigb",2.46719258381927
"489","pubpar1",NA
"489","pubpar2",0.645082020956604
"489","loglike",-1.81349716135064
"490","pif",0.430232634492979
"490","pia",0.885295574547553
"490","mua",1.49128995064605
"490","siga",2.2422668991695
"490","mub",4.94706711891717
"490","sigb",4.75621857848511
"490","pubpar1",NA
"490","pubpar2",0.666077244251626
"490","loglike",-1.81305184877178
"491","pif",0.310974780149751
"491","pia",0.845918389029505
"491","mua",0.5
"491","siga",2.50943979465932
"491","mub",1.430726133789
"491","sigb",5.6861056039013
"491","pubpar1",NA
"491","pubpar2",0.666666666666667
"491","loglike",-1.81314571711499
"492","pif",0.479711739042648
"492","pia",0.96199038083649
"492","mua",0.586845647280409
"492","siga",2.83199999507356
"492","mub",9.35733966625861
"492","sigb",3.32027833889525
"492","pubpar1",NA
"492","pubpar2",0.666666666666667
"492","loglike",-1.81201944902725
"493","pif",0.401472483796179
"493","pia",0.128323663102947
"493","mua",4
"493","siga",5.02490634901542
"493","mub",1.01798921534179
"493","sigb",2.40878642756802
"493","pubpar1",NA
"493","pubpar2",0.666666666666667
"493","loglike",-1.81291375503228
"494","pif",0.360388866123074
"494","pia",0.130153119701275
"494","mua",4
"494","siga",4.79453701749904
"494","mub",1.26930544898506
"494","sigb",2.34097375229689
"494","pubpar1",NA
"494","pubpar2",0.666666666666667
"494","loglike",-1.81313574969261
"495","pif",0.450485251059401
"495","pia",0.92852830970722
"495","mua",0.739651544301353
"495","siga",2.62327648073542
"495","mub",7.17162819895511
"495","sigb",4.08912427501253
"495","pubpar1",NA
"495","pubpar2",0.662663594306073
"495","loglike",-1.81288316845625
"496","pif",0.39508162899356
"496","pia",0.8779527161836
"496","mua",0.508559644201785
"496","siga",2.57336200184254
"496","mub",4.11461083981904
"496","sigb",4.93518917139935
"496","pubpar1",NA
"496","pubpar2",0.666666666666667
"496","loglike",-1.81283901016073
"497","pif",0.604637280263825
"497","pia",0.823621582512441
"497","mua",1.27086936410412
"497","siga",1.99428756811149
"497","mub",4.9184202801359
"497","sigb",6.44375746476795
"497","pubpar1",NA
"497","pubpar2",0.603868592206781
"497","loglike",-1.81467350452715
"498","pif",0.36430397957798
"498","pia",0.154989113391587
"498","mua",0.5
"498","siga",5.96730942227503
"498","mub",1
"498","sigb",2.38386995572254
"498","pubpar1",NA
"498","pubpar2",0.666666666666667
"498","loglike",-1.81322073238867
"499","pif",0.462277521771351
"499","pia",0.967074201681502
"499","mua",0.5
"499","siga",2.84620339260038
"499","mub",10
"499","sigb",2.94633574950792
"499","pubpar1",NA
"499","pubpar2",0.666666666666667
"499","loglike",-1.81192397715407
"500","pif",0.345825952389221
"500","pia",0.843627974018218
"500","mua",0.5
"500","siga",2.48301076974599
"500","mub",1.07244575693356
"500","sigb",5.76873905914073
"500","pubpar1",NA
"500","pubpar2",0.666666666666667
"500","loglike",-1.81318835063593
"501","pif",0.229109058972177
"501","pia",0.830875140958711
"501","mua",1.19086694800068
"501","siga",2.12803529703889
"501","mub",1
"501","sigb",5.76066264731838
"501","pubpar1",NA
"501","pubpar2",0.666666666666667
"501","loglike",-1.81377743140059
"502","pif",0.32759528724348
"502","pia",0.849868095769865
"502","mua",1.15661558739309
"502","siga",2.26249868283829
"502","mub",2.85618092908558
"502","sigb",5.30267570904828
"502","pubpar1",NA
"502","pubpar2",0.666666666666667
